source_file,method_id,train_dataset,test_dataset,model,variant,subject,n_test,acc,precision_macro,f1_macro,bac,kappa,adabn_acc,adabn_bac,adabn_kappa,tent_acc,tent_bac,tent_kappa,snap_acc,snap_bac,snap_kappa,snap_adabn_acc,snap_adabn_bac,snap_adabn_kappa
loso_results_20260613_sfreq100_sessionea_session_ea_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea,lee2019,cho2017,session_ea,session_ea,35,200,41.5,41.49,41.49,41.5,-0.17,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea,lee2019,cho2017,session_ea,session_ea,36,200,71.5,72.49,71.18,71.5,0.43,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea,lee2019,cho2017,session_ea,session_ea,37,200,51.0,51.01,50.92,51.0,0.02,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea,lee2019,cho2017,session_ea,session_ea,38,200,59.0,59.06,58.93,59.0,0.18,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea,lee2019,cho2017,session_ea,session_ea,39,200,70.0,70.13,69.95,70.0,0.4,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea,lee2019,cho2017,session_ea,session_ea,40,200,47.5,47.49,47.47,47.5,-0.05,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea,lee2019,cho2017,session_ea,session_ea,41,200,88.5,88.5,88.5,88.5,0.77,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea,lee2019,cho2017,session_ea,session_ea,42,200,67.5,67.5,67.5,67.5,0.35,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea,lee2019,cho2017,session_ea,session_ea,43,200,93.5,93.86,93.49,93.5,0.87,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea,lee2019,cho2017,session_ea,session_ea,44,200,70.0,74.28,68.62,70.0,0.4,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea,lee2019,cho2017,session_ea,session_ea,45,200,59.0,59.03,58.96,59.0,0.18,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea,lee2019,cho2017,session_ea,session_ea,46,240,71.67,71.82,71.62,71.67,0.433,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea,lee2019,cho2017,session_ea,session_ea,47,200,62.0,62.5,61.62,62.0,0.24,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea,lee2019,cho2017,session_ea,session_ea,48,200,87.0,87.01,87.0,87.0,0.74,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea,lee2019,cho2017,session_ea,session_ea,49,200,63.5,63.5,63.5,63.5,0.27,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea,lee2019,cho2017,session_ea,session_ea,50,200,60.5,60.55,60.45,60.5,0.21,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea,lee2019,cho2017,session_ea,session_ea,51,200,61.0,61.04,60.96,61.0,0.22,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea,lee2019,cho2017,session_ea,session_ea,52,200,76.5,76.5,76.5,76.5,0.53,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,1,200,77.5,77.52,77.49,77.5,0.55,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,2,200,78.0,78.01,78.0,78.0,0.56,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,3,200,87.5,87.5,87.5,87.5,0.75,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,4,200,66.0,66.03,65.99,66.0,0.32,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,5,200,82.5,82.9,82.45,82.5,0.65,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,6,200,61.5,61.51,61.49,61.5,0.23,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,7,200,67.0,67.17,66.92,67.0,0.34,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,8,200,71.0,71.08,70.97,71.0,0.42,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,9,200,76.0,76.04,75.99,76.0,0.52,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,10,200,63.0,63.0,63.0,63.0,0.26,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,11,200,50.0,50.0,49.95,50.0,0.0,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,12,200,66.5,66.51,66.49,66.5,0.33,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,13,200,64.0,64.02,63.99,64.0,0.28,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,14,200,69.5,69.52,69.49,69.5,0.39,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,15,200,50.0,50.0,50.0,50.0,0.0,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,16,200,60.0,60.02,59.98,60.0,0.2,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,17,200,73.5,73.52,73.49,73.5,0.47,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,18,200,86.5,86.53,86.5,86.5,0.73,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,19,200,77.0,77.01,77.0,77.0,0.54,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,20,200,67.5,67.59,67.46,67.5,0.35,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,21,200,88.5,88.53,88.5,88.5,0.77,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,22,200,76.0,76.01,76.0,76.0,0.52,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,23,200,88.5,88.5,88.5,88.5,0.77,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,24,200,54.0,54.01,53.98,54.0,0.08,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,25,200,61.5,61.51,61.49,61.5,0.23,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,26,200,63.5,63.51,63.49,63.5,0.27,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,27,200,49.5,49.5,49.44,49.5,-0.01,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,28,200,82.0,82.01,82.0,82.0,0.64,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,29,200,72.0,72.04,71.99,72.0,0.44,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,30,200,71.0,71.01,71.0,71.0,0.42,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,31,200,68.5,68.5,68.5,68.5,0.37,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,32,200,94.0,94.0,94.0,94.0,0.88,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,33,200,84.5,84.5,84.5,84.5,0.69,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,34,200,45.0,44.97,44.91,45.0,-0.1,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,35,200,54.5,54.54,54.41,54.5,0.09,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,36,200,96.0,96.0,96.0,96.0,0.92,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,37,200,90.0,90.06,90.0,90.0,0.8,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,38,200,62.0,62.02,61.98,62.0,0.24,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,39,200,85.0,85.23,84.98,85.0,0.7,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,40,200,60.0,60.0,60.0,60.0,0.2,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,41,200,62.5,62.51,62.49,62.5,0.25,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,42,200,66.0,66.01,66.0,66.0,0.32,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,43,200,71.0,71.14,70.95,71.0,0.42,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,44,200,85.5,85.5,85.5,85.5,0.71,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,45,200,78.5,78.64,78.47,78.5,0.57,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,46,200,72.0,72.14,71.96,72.0,0.44,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,47,200,63.5,63.53,63.48,63.5,0.27,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,48,200,56.0,56.02,55.96,56.0,0.12,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,49,200,75.5,75.5,75.5,75.5,0.51,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,50,200,57.0,57.01,56.98,57.0,0.14,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,51,200,61.5,61.5,61.5,61.5,0.23,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,52,200,70.0,70.0,70.0,70.0,0.4,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,53,200,62.5,62.5,62.5,62.5,0.25,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_cho2017_to_lee2019_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,cho2017,lee2019,session_ea_feature_coral,session_ea_feature_coral,54,200,59.0,59.0,59.0,59.0,0.18,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,lee2019,cho2017,session_ea_feature_coral,session_ea_feature_coral,1,200,70.5,70.55,70.48,70.5,0.41,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,lee2019,cho2017,session_ea_feature_coral,session_ea_feature_coral,2,200,51.0,51.0,50.96,51.0,0.02,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,lee2019,cho2017,session_ea_feature_coral,session_ea_feature_coral,3,200,86.0,86.0,86.0,86.0,0.72,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,lee2019,cho2017,session_ea_feature_coral,session_ea_feature_coral,4,200,84.0,84.01,84.0,84.0,0.68,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,lee2019,cho2017,session_ea_feature_coral,session_ea_feature_coral,5,200,63.0,63.13,62.91,63.0,0.26,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,lee2019,cho2017,session_ea_feature_coral,session_ea_feature_coral,6,200,58.5,58.51,58.49,58.5,0.17,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,lee2019,cho2017,session_ea_feature_coral,session_ea_feature_coral,7,240,50.42,50.42,50.37,50.42,0.008,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,lee2019,cho2017,session_ea_feature_coral,session_ea_feature_coral,8,200,56.5,56.53,56.45,56.5,0.13,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,lee2019,cho2017,session_ea_feature_coral,session_ea_feature_coral,9,240,65.0,65.07,64.96,65.0,0.3,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,lee2019,cho2017,session_ea_feature_coral,session_ea_feature_coral,10,200,77.0,77.0,77.0,77.0,0.54,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,lee2019,cho2017,session_ea_feature_coral,session_ea_feature_coral,11,200,62.0,62.02,61.98,62.0,0.24,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,lee2019,cho2017,session_ea_feature_coral,session_ea_feature_coral,12,200,77.5,77.72,77.45,77.5,0.55,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,lee2019,cho2017,session_ea_feature_coral,session_ea_feature_coral,13,200,51.0,51.0,51.0,51.0,0.02,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,lee2019,cho2017,session_ea_feature_coral,session_ea_feature_coral,14,200,95.0,95.16,95.0,95.0,0.9,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,lee2019,cho2017,session_ea_feature_coral,session_ea_feature_coral,15,200,70.0,70.07,69.97,70.0,0.4,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,lee2019,cho2017,session_ea_feature_coral,session_ea_feature_coral,16,200,59.5,59.52,59.47,59.5,0.19,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,lee2019,cho2017,session_ea_feature_coral,session_ea_feature_coral,17,200,50.5,50.5,50.49,50.5,0.01,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,lee2019,cho2017,session_ea_feature_coral,session_ea_feature_coral,18,200,62.5,62.5,62.5,62.5,0.25,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,lee2019,cho2017,session_ea_feature_coral,session_ea_feature_coral,19,200,69.0,69.01,69.0,69.0,0.38,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,lee2019,cho2017,session_ea_feature_coral,session_ea_feature_coral,20,200,71.0,71.31,70.9,71.0,0.42,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,lee2019,cho2017,session_ea_feature_coral,session_ea_feature_coral,21,200,71.0,71.08,70.97,71.0,0.42,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,lee2019,cho2017,session_ea_feature_coral,session_ea_feature_coral,22,200,74.0,74.01,74.0,74.0,0.48,,,,,,,,,,,,
loso_results_20260613_sfreq100_sessionea_session_ea_feature_coral_cross_lee2019_to_cho2017_csp_lda.csv,20260613_sfreq100_sessionea_session_ea_feature_coral,lee2019,cho2017,session_ea_feature_coral,session_ea_feature_coral,23,200,79.0,79.05,78.99,79.0,0.58,,,,,,,,,,,,
