train_dataset,test_dataset,subject,baseline_acc,baseline_bac,baseline_file,candidate_acc,candidate_bac,candidate_file,comparison,delta,common_n_channels,source_dataset_mean_dist,source_dataset_min_dist,source_dataset_knn3_dist,source_dataset_knn5_dist,source_dataset_knn10_dist,source_dataset_sim_weight
cho2017,lee2019,25,50.0,50.0,loso_results_20260604_cross_stdmi_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,56.0,56.0,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,6.0,48,0.23617627379434505,0.04846187668764196,0.06656034411248427,0.07341599008927072,0.08481817394585667,41.94503727623889
cho2017,lee2019,26,50.5,50.5,loso_results_20260604_cross_stdmi_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,62.5,62.5,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,12.0,48,0.2360602770855733,0.04836967830726768,0.06644504220482939,0.07330440501140467,0.08470723710097358,41.94988229106515
cho2017,lee2019,27,51.0,51.0,loso_results_20260604_cross_stdmi_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,52.5,52.5,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,1.5,48,0.23622917409113714,0.04850611305587784,0.06661302654467237,0.07346746621117518,0.08486899909299493,41.94282399798191
cho2017,lee2019,28,50.5,50.5,loso_results_20260604_cross_stdmi_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,79.5,79.5,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,29.0,48,0.23616766669464775,0.04845479216202771,0.06655127222695251,0.07340726241660436,0.08480984273264075,41.945397318244765
cho2017,lee2019,29,65.0,65.0,loso_results_20260604_cross_stdmi_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,79.0,79.0,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,14.0,48,0.23602999671563651,0.04834411904161249,0.06641666995425437,0.07327627231017632,0.08467799739106072,41.95114663589835
cho2017,lee2019,30,51.0,51.0,loso_results_20260604_cross_stdmi_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,62.0,62.0,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,11.0,48,0.23616053719430555,0.04844407552029042,0.06654465740976555,0.07339954190410483,0.08480197829686893,41.94570272141948
cho2017,lee2019,31,50.0,50.0,loso_results_20260604_cross_stdmi_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,63.0,63.0,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,13.0,48,0.2362057318089505,0.04848959541953203,0.06658997332884546,0.07344526618298743,0.08484743998511256,41.943802791552685
cho2017,lee2019,32,66.0,66.0,loso_results_20260604_cross_stdmi_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,94.0,94.0,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,28.0,48,0.23621422805704057,0.048492126107492484,0.0665981579413068,0.073452652735396,0.08485449631134834,41.94345430123317
cho2017,lee2019,33,60.5,60.5,loso_results_20260604_cross_stdmi_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,85.5,85.5,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,25.0,48,0.23610990610855936,0.04840274865968007,0.06649257096813903,0.07334959569391097,0.08475254686425568,41.94782425789119
cho2017,lee2019,34,48.5,48.5,loso_results_20260604_cross_stdmi_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,44.0,44.0,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,-4.5,48,0.23606628436596117,0.04834804810986023,0.06644907529826062,0.07330383597944612,0.08470800533274805,41.94969076513989
cho2017,lee2019,35,50.5,50.5,loso_results_20260604_cross_stdmi_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,48.5,48.5,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,-2.0,48,0.2361822215991029,0.048463161418052535,0.0665666414441269,0.0734207387040818,0.08482385124787291,41.9448031337838
cho2017,lee2019,36,72.0,72.0,loso_results_20260604_cross_stdmi_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,96.5,96.5,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,24.5,48,0.23614856670058584,0.04843759682880339,0.06653200665885146,0.07338789799187627,0.08479106078061623,41.9462070019433
cho2017,lee2019,37,52.5,52.5,loso_results_20260604_cross_stdmi_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,91.0,91.0,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,38.5,48,0.23619614629597807,0.048476575870910754,0.06657892696513107,0.07343429644809149,0.08483673692745398,41.944210382322616
cho2017,lee2019,38,50.0,50.0,loso_results_20260604_cross_stdmi_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,61.0,61.0,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,11.0,48,0.23620352386409363,0.0484859937202087,0.06658847134840466,0.07344319068589467,0.08484505186025035,41.9438963866827
cho2017,lee2019,39,59.0,59.0,loso_results_20260604_cross_stdmi_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,84.0,84.0,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,25.0,48,0.23601417817435938,0.048335098573593326,0.06639890844047185,0.0732602271315709,0.08466383372030489,41.9518130110124
cho2017,lee2019,40,50.0,50.0,loso_results_20260604_cross_stdmi_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,54.0,54.0,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,4.0,48,0.23615129407581611,0.048439689956368444,0.06653552343389074,0.0733915151066277,0.08479385103203783,41.94607845573964
cho2017,lee2019,41,50.0,50.0,loso_results_20260604_cross_stdmi_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,60.0,60.0,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,10.0,48,0.2362355537726274,0.048511528640615365,0.06661957388120762,0.07347363437232127,0.08487543112362342,41.942558332355446
cho2017,lee2019,42,57.0,57.0,loso_results_20260604_cross_stdmi_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,71.0,71.0,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,14.0,48,0.2360976947106554,0.048401406864450054,0.06648351587134395,0.07334122528236726,0.08474366785897192,41.9483152111095
cho2017,lee2019,43,51.5,51.5,loso_results_20260604_cross_stdmi_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,73.0,73.0,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,21.5,48,0.23614331118118295,0.04843540428166983,0.06652802265341519,0.07338428593241932,0.08478655711509056,41.94641503065307
cho2017,lee2019,44,50.0,50.0,loso_results_20260604_cross_stdmi_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,84.0,84.0,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,34.0,48,0.23615656563960938,0.04844614773698649,0.06654015162998263,0.07339678778325572,0.0847993439453615,41.94585649965536
cho2017,lee2019,45,50.0,50.0,loso_results_20260604_cross_stdmi_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,70.5,70.5,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,20.5,48,0.2362171050406095,0.04849430976001894,0.0666007368942352,0.07345514692464303,0.08485736357663315,41.94333224089186
cho2017,lee2019,46,51.0,51.0,loso_results_20260604_cross_stdmi_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,72.0,72.0,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,21.0,48,0.23579571970170476,0.04816676046445546,0.0661857038765395,0.07305187438902988,0.08445756768628107,41.96095207322666
cho2017,lee2019,47,56.0,56.0,loso_results_20260604_cross_stdmi_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,65.5,65.5,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,9.5,48,0.2359462222670165,0.04826799234795742,0.06633015723376734,0.07319003916689047,0.08459493299516864,41.95466568864918
cho2017,lee2019,48,53.5,53.5,loso_results_20260604_cross_stdmi_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,58.0,58.0,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,4.5,48,0.23603481468658524,0.0483509039637571,0.06642026742114097,0.07328038952595313,0.0846832732237732,41.950949757943874
cho2017,lee2019,49,55.5,55.5,loso_results_20260604_cross_stdmi_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,76.0,76.0,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,20.5,48,0.23618109888652877,0.0484688689813456,0.06656542440016687,0.07342126732769227,0.08482353582178079,41.94483138923748
cho2017,lee2019,50,50.5,50.5,loso_results_20260604_cross_stdmi_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,54.0,54.0,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,3.5,48,0.23621804433257435,0.04849585337309683,0.06660235908533285,0.0734568972218397,0.08485833201040772,41.94329575769117
cho2017,lee2019,51,61.5,61.5,loso_results_20260604_cross_stdmi_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,61.5,61.5,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,0.0,48,0.2361398665932099,0.04843434386868878,0.0665252130463142,0.07338177247039987,0.08478369718845608,41.946551885381105
cho2017,lee2019,52,53.0,53.0,loso_results_20260604_cross_stdmi_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,69.0,69.0,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,16.0,48,0.2360879289441491,0.04839207650802964,0.06647267030841407,0.07333057071896819,0.08473330555868504,41.94874247521638
cho2017,lee2019,53,57.5,57.5,loso_results_20260604_cross_stdmi_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,62.5,62.5,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,5.0,48,0.23609324346782756,0.04838838657193529,0.06647823645460074,0.07333438742677664,0.0847363302612236,41.9485277884779
cho2017,lee2019,54,51.0,51.0,loso_results_20260604_cross_stdmi_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,58.5,58.5,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_cho2017_to_lee2019_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,7.5,48,0.23609185024344403,0.04839077059023324,0.0664765886143481,0.07333442956959553,0.08473619270017273,41.94856571818169
lee2019,cho2017,1,54.5,54.5,loso_results_20260604_cross_stdmi_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,63.5,63.5,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,9.0,48,0.3049035139673981,0.3045759991641293,0.3046378837533354,0.3046751831993236,0.30474666960690167,39.8085031723994
lee2019,cho2017,2,50.0,50.0,loso_results_20260604_cross_stdmi_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,56.0,56.0,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,6.0,48,0.1098982477333145,0.1095950533109644,0.10965431602831162,0.10968317749320444,0.10974822794357175,48.37996602228405
lee2019,cho2017,3,74.5,74.5,loso_results_20260604_cross_stdmi_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,86.5,86.5,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,12.0,48,0.1482481613087148,0.14793101256902708,0.14798374764226183,0.14801879359140774,0.14809113697501505,46.55972465814683
lee2019,cho2017,4,68.5,68.5,loso_results_20260604_cross_stdmi_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,83.0,83.0,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,14.5,48,0.25141089016314166,0.2510679797922296,0.25113624669071527,0.2511726087080805,0.2512458365827962,41.99594899983266
lee2019,cho2017,5,54.0,54.0,loso_results_20260604_cross_stdmi_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,60.0,60.0,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,6.0,48,0.11812090084697059,0.117852612288246,0.11789749354249997,0.11792098335666017,0.11798402127743417,47.983785374874195
lee2019,cho2017,6,50.5,50.5,loso_results_20260604_cross_stdmi_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,55.0,55.0,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,4.5,48,0.04841239078987823,0.048166760464456414,0.04820518042361994,0.04822770638198706,0.04828519900722847,51.44800359706444
lee2019,cho2017,7,48.8,48.8,loso_results_20260604_cross_stdmi_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,55.4,55.4,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,6.600000000000001,48,0.06982203701748085,0.06945930579013654,0.06953281453839251,0.0695720271753036,0.06964828805478673,50.35822764924511
lee2019,cho2017,8,50.0,50.0,loso_results_20260604_cross_stdmi_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,51.5,51.5,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,1.5,48,0.1364623582345137,0.1360993257457514,0.13617708970665893,0.1362166861100595,0.13629218318610561,47.11171487624155
lee2019,cho2017,9,57.9,57.9,loso_results_20260604_cross_stdmi_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,63.3,63.3,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,5.399999999999999,48,0.08273073671288247,0.08244955101084273,0.08249508479240385,0.082525236037678,0.08259063944936526,49.712346038636795
lee2019,cho2017,10,52.0,52.0,loso_results_20260604_cross_stdmi_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,76.5,76.5,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,24.5,48,0.2345430571090367,0.23421430639380872,0.23428277894745952,0.23431435196237088,0.23438424626756818,42.71033779954709
lee2019,cho2017,11,50.0,50.0,loso_results_20260604_cross_stdmi_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,61.0,61.0,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,11.0,48,0.20405962164798488,0.20374724879917452,0.203812442486617,0.20384237288872695,0.2039088776202659,44.03234287005406
lee2019,cho2017,12,54.5,54.5,loso_results_20260604_cross_stdmi_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,68.5,68.5,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,14.0,48,0.5919688920104236,0.5916240764281285,0.5917013258695155,0.5917353273495513,0.5918057333008147,29.874795328120392
lee2019,cho2017,13,50.0,50.0,loso_results_20260604_cross_stdmi_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,48.0,48.0,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,-2.0,48,0.18321229656634663,0.18293362286369327,0.18298866367246103,0.18301164731237374,0.18307308377123221,44.95993471706386
lee2019,cho2017,14,60.0,60.0,loso_results_20260604_cross_stdmi_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,95.0,95.0,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,35.0,48,0.2131732157391221,0.2128168865174886,0.2128928426586678,0.21293040563756666,0.21300301215548578,43.63287307923009
lee2019,cho2017,15,50.0,50.0,loso_results_20260604_cross_stdmi_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,63.0,63.0,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,13.0,48,0.15830028618966188,0.15800362411825575,0.15805766651367276,0.15808592735343216,0.15815215280045875,46.094044925110694
lee2019,cho2017,16,50.0,50.0,loso_results_20260604_cross_stdmi_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,58.5,58.5,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,8.5,48,0.18390463018331527,0.18351423965862976,0.1835925557581967,0.1836377385003532,0.18371842517887432,44.92881833149456
lee2019,cho2017,17,50.0,50.0,loso_results_20260604_cross_stdmi_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,52.0,52.0,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,2.0,48,0.1104763036985614,0.11007167173749677,0.11015060032831231,0.11020102005421784,0.11028548142740661,48.35200789502153
lee2019,cho2017,18,50.5,50.5,loso_results_20260604_cross_stdmi_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,59.5,59.5,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,9.0,48,0.11398582932697122,0.11366949591066798,0.11373601056993621,0.1137655379014485,0.11383267902411373,48.18261259507428
lee2019,cho2017,19,52.5,52.5,loso_results_20260604_cross_stdmi_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,69.0,69.0,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,16.5,48,0.11263625106137891,0.11237146255343337,0.1124245299741873,0.11245028080311373,0.11250502440353308,48.2476826483299
lee2019,cho2017,20,50.5,50.5,loso_results_20260604_cross_stdmi_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,64.0,64.0,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,13.5,48,0.3183548965530537,0.3179894877736493,0.3180702636677503,0.31810753773368816,0.3181819947103074,39.27660917532965
lee2019,cho2017,21,51.0,51.0,loso_results_20260604_cross_stdmi_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,68.5,68.5,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,17.5,48,0.3893086112497959,0.3889589067476516,0.38904068505087547,0.3890747886815644,0.3891450257810052,36.58635804986024
lee2019,cho2017,22,50.0,50.0,loso_results_20260604_cross_stdmi_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,67.5,67.5,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,17.5,48,0.19003090996672128,0.18974565356768855,0.1897982647365413,0.18982351716871448,0.1898882936753839,44.65441310988905
lee2019,cho2017,23,50.0,50.0,loso_results_20260604_cross_stdmi_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,76.5,76.5,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,26.5,48,0.2264364966057023,0.2261160487698081,0.22618232119434492,0.2262131057294333,0.226281154656013,43.05797891263495
lee2019,cho2017,24,51.5,51.5,loso_results_20260604_cross_stdmi_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,69.5,69.5,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,18.0,48,0.12447537465249735,0.1242016512374321,0.12424779078122598,0.12427782753179843,0.12433760641754912,47.67984039670324
lee2019,cho2017,25,54.5,54.5,loso_results_20260604_cross_stdmi_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,63.5,63.5,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,9.0,48,0.13805084349023056,0.13777288335253812,0.13783054220830213,0.13785374973059225,0.1379124679449689,47.03693793584176
lee2019,cho2017,26,51.0,51.0,loso_results_20260604_cross_stdmi_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,54.0,54.0,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,3.0,48,0.10968994299831569,0.10942028358250916,0.10946735843168938,0.10949133638440903,0.1095528595666028,48.390044820541334
lee2019,cho2017,27,51.5,51.5,loso_results_20260604_cross_stdmi_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,59.0,59.0,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,7.5,48,0.20951955165533384,0.2093429040543326,0.20938506221658937,0.20940246924207462,0.20942788738300605,43.79258436652768
lee2019,cho2017,28,52.5,52.5,loso_results_20260604_cross_stdmi_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,48.5,48.5,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,-4.0,48,0.17884500730690508,0.17850851137300117,0.17857488198480956,0.1786097824135144,0.1786823878443493,45.15671720187114
lee2019,cho2017,29,49.5,49.5,loso_results_20260604_cross_stdmi_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,51.0,51.0,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,1.5,48,0.08455656618441454,0.08425270930468773,0.08430869161284904,0.08433824996002157,0.08440608386230508,49.621662606344614
lee2019,cho2017,30,57.5,57.5,loso_results_20260604_cross_stdmi_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,66.5,66.5,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,9.0,48,0.08560726040941569,0.08523572960769671,0.08530864586812088,0.08535112726844367,0.08542956493582779,49.56955286757747
lee2019,cho2017,31,50.0,50.0,loso_results_20260604_cross_stdmi_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,62.0,62.0,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,12.0,48,0.18000084304810426,0.17948669091160152,0.17958676904656126,0.17966281391916922,0.1797650355266274,45.10455383253786
lee2019,cho2017,32,44.5,44.5,loso_results_20260604_cross_stdmi_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,47.5,47.5,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,3.0,48,0.1703582887020667,0.1700761732796405,0.170131168704203,0.17015665677410935,0.17021916393719036,45.54158030176511
lee2019,cho2017,33,54.0,54.0,loso_results_20260604_cross_stdmi_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,62.5,62.5,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,8.5,48,0.1927079270868173,0.19238140507801588,0.19245524653120236,0.192486802628405,0.19255397407077562,44.53503237546624
lee2019,cho2017,34,49.0,49.0,loso_results_20260604_cross_stdmi_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,43.5,43.5,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,-5.5,48,0.10900866120603098,0.10864441659137056,0.10871895357451002,0.1087585075090008,0.10883428641476012,48.42302340284526
lee2019,cho2017,35,54.5,54.5,loso_results_20260604_cross_stdmi_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,45.5,45.5,loso_results_20260604_cross_stdmi_datasetea_ea_csp_lda_cross_lee2019_to_cho2017_csp_lda.csv,CrossCSP_to_DatasetEA_SubjectEA,-9.0,48,0.08463192086907938,0.08437755153689253,0.08442220567465414,0.08444317069363153,0.0845020463438748,49.617923473096766
