train_ds,test_ds,model,subject,n_test,acc,bac,kappa,adabn_acc,adabn_bac,adabn_kappa,tent_acc,tent_bac,tent_kappa,snap_acc,snap_bac,snap_kappa,snap_adabn_acc,snap_adabn_bac,snap_adabn_kappa
cho2017,lee2019,eegnet,20,200,63.5,63.5,0.27,,,,,,,65.0,65.0,0.3,65.0,65.0,0.3
cho2017,lee2019,eegnet,21,200,82.0,82.0,0.64,,,,,,,87.0,87.0,0.74,85.0,85.0,0.7
cho2017,lee2019,eegnet,22,200,61.5,61.5,0.23,,,,,,,61.5,61.5,0.23,63.5,63.5,0.27
cho2017,lee2019,eegnet,23,200,65.5,65.5,0.31,,,,,,,60.0,60.0,0.2,68.0,68.0,0.36
cho2017,lee2019,eegnet,24,200,56.0,56.0,0.12,,,,,,,47.0,47.0,-0.06,50.0,50.0,0.0
cho2017,lee2019,eegnet,25,200,50.0,50.0,0.0,,,,,,,59.0,59.0,0.18,58.5,58.5,0.17
cho2017,lee2019,eegnet,26,200,53.5,53.5,0.07,,,,,,,53.5,53.5,0.07,56.0,56.0,0.12
cho2017,lee2019,eegnet,27,200,51.0,51.0,0.02,,,,,,,49.0,49.0,-0.02,47.0,47.0,-0.06
cho2017,lee2019,eegnet,28,200,79.5,79.5,0.59,,,,,,,69.5,69.5,0.39,76.0,76.0,0.52
cho2017,lee2019,eegnet,29,200,61.5,61.5,0.23,,,,,,,71.0,71.0,0.42,73.0,73.0,0.46
cho2017,lee2019,eegnet,30,200,58.0,58.0,0.16,,,,,,,60.5,60.5,0.21,62.0,62.0,0.24
cho2017,lee2019,eegnet,31,200,54.5,54.5,0.09,,,,,,,51.5,51.5,0.03,59.5,59.5,0.19
cho2017,lee2019,eegnet,32,200,89.5,89.5,0.79,,,,,,,87.0,87.0,0.74,90.0,90.0,0.8
cho2017,lee2019,eegnet,33,200,83.5,83.5,0.67,,,,,,,86.0,86.0,0.72,85.0,85.0,0.7
cho2017,lee2019,eegnet,34,200,46.5,46.5,-0.07,,,,,,,46.0,46.0,-0.08,45.0,45.0,-0.1
cho2017,lee2019,eegnet,35,200,49.0,49.0,-0.02,,,,,,,48.5,48.5,-0.03,49.5,49.5,-0.01
cho2017,lee2019,eegnet,36,200,81.5,81.5,0.63,,,,,,,77.5,77.5,0.55,80.5,80.5,0.61
cho2017,lee2019,eegnet,37,200,82.5,82.5,0.65,,,,,,,81.5,81.5,0.63,90.0,90.0,0.8
cho2017,lee2019,eegnet,38,200,51.5,51.5,0.03,,,,,,,55.5,55.5,0.11,55.5,55.5,0.11
cho2017,lee2019,eegnet,39,200,73.0,73.0,0.46,,,,,,,75.0,75.0,0.5,76.5,76.5,0.53
cho2017,lee2019,eegnet,40,200,51.5,51.5,0.03,,,,,,,55.5,55.5,0.11,63.5,63.5,0.27
cho2017,lee2019,eegnet,41,200,48.5,48.5,-0.03,,,,,,,57.0,57.0,0.14,57.5,57.5,0.15
cho2017,lee2019,eegnet,42,200,55.5,55.5,0.11,,,,,,,64.0,64.0,0.28,59.0,59.0,0.18
cho2017,lee2019,eegnet,43,200,57.5,57.5,0.15,,,,,,,64.0,64.0,0.28,64.5,64.5,0.29
cho2017,lee2019,eegnet,44,200,83.0,83.0,0.66,,,,,,,64.0,64.0,0.28,79.0,79.0,0.58
cho2017,lee2019,eegnet,45,200,62.5,62.5,0.25,,,,,,,61.5,61.5,0.23,73.5,73.5,0.47
cho2017,lee2019,eegnet,46,200,72.5,72.5,0.45,,,,,,,63.5,63.5,0.27,73.0,73.0,0.46
cho2017,lee2019,eegnet,47,200,59.0,59.0,0.18,,,,,,,61.5,61.5,0.23,71.5,71.5,0.43
cho2017,lee2019,eegnet,48,200,52.0,52.0,0.04,,,,,,,47.5,47.5,-0.05,48.5,48.5,-0.03
cho2017,lee2019,eegnet,49,200,56.5,56.5,0.13,,,,,,,60.5,60.5,0.21,66.0,66.0,0.32
cho2017,lee2019,eegnet,50,200,48.0,48.0,-0.04,,,,,,,49.5,49.5,-0.01,47.5,47.5,-0.05
cho2017,lee2019,eegnet,51,200,55.5,55.5,0.11,,,,,,,62.5,62.5,0.25,62.5,62.5,0.25
cho2017,lee2019,eegnet,52,200,57.0,57.0,0.14,,,,,,,56.5,56.5,0.13,56.0,56.0,0.12
cho2017,lee2019,eegnet,53,200,52.0,52.0,0.04,,,,,,,56.5,56.5,0.13,57.0,57.0,0.14
cho2017,lee2019,eegnet,54,200,55.5,55.5,0.11,,,,,,,52.0,52.0,0.04,59.5,59.5,0.19
