train_ds,test_ds,model,subject,n_test,acc,bac,kappa,adabn_acc,adabn_bac,adabn_kappa,tent_acc,tent_bac,tent_kappa,snap_acc,snap_bac,snap_kappa,snap_adabn_acc,snap_adabn_bac,snap_adabn_kappa
lee2019,cho2017,eegnet,21,200,59.5,59.5,0.19,,,,65.5,65.5,0.31,,,,,,
lee2019,cho2017,eegnet,22,200,54.5,54.5,0.09,,,,70.5,70.5,0.41,,,,,,
lee2019,cho2017,eegnet,23,200,71.5,71.5,0.43,,,,83.0,83.0,0.66,,,,,,
lee2019,cho2017,eegnet,24,200,55.0,55.0,0.1,,,,65.0,65.0,0.3,,,,,,
lee2019,cho2017,eegnet,25,200,60.0,60.0,0.2,,,,77.5,77.5,0.55,,,,,,
lee2019,cho2017,eegnet,26,200,53.0,53.0,0.06,,,,58.5,58.5,0.17,,,,,,
lee2019,cho2017,eegnet,27,200,53.5,53.5,0.07,,,,56.0,56.0,0.12,,,,,,
lee2019,cho2017,eegnet,28,200,49.5,49.5,-0.01,,,,49.0,49.0,-0.02,,,,,,
lee2019,cho2017,eegnet,29,200,53.5,53.5,0.07,,,,54.5,54.5,0.09,,,,,,
lee2019,cho2017,eegnet,30,200,53.5,53.5,0.07,,,,60.0,60.0,0.2,,,,,,
lee2019,cho2017,eegnet,31,200,57.5,57.5,0.15,,,,61.5,61.5,0.23,,,,,,
lee2019,cho2017,eegnet,32,200,52.0,52.0,0.04,,,,48.5,48.5,-0.03,,,,,,
lee2019,cho2017,eegnet,33,200,59.5,59.5,0.19,,,,54.0,54.0,0.08,,,,,,
lee2019,cho2017,eegnet,34,200,52.5,52.5,0.05,,,,57.0,57.0,0.14,,,,,,
lee2019,cho2017,eegnet,35,200,55.0,55.0,0.1,,,,54.5,54.5,0.09,,,,,,
lee2019,cho2017,eegnet,36,200,61.5,61.5,0.23,,,,65.0,65.0,0.3,,,,,,
lee2019,cho2017,eegnet,37,200,48.5,48.5,-0.03,,,,51.0,51.0,0.02,,,,,,
lee2019,cho2017,eegnet,38,200,50.0,50.0,0.0,,,,58.0,58.0,0.16,,,,,,
lee2019,cho2017,eegnet,39,200,64.0,64.0,0.28,,,,69.5,69.5,0.39,,,,,,
lee2019,cho2017,eegnet,40,200,48.0,48.0,-0.04,,,,45.0,45.0,-0.1,,,,,,
lee2019,cho2017,eegnet,41,200,68.5,68.5,0.37,,,,88.0,88.0,0.76,,,,,,
lee2019,cho2017,eegnet,42,200,54.5,54.5,0.09,,,,68.0,68.0,0.36,,,,,,
lee2019,cho2017,eegnet,43,200,75.0,75.0,0.5,,,,87.5,87.5,0.75,,,,,,
lee2019,cho2017,eegnet,44,200,64.5,64.5,0.29,,,,70.0,70.0,0.4,,,,,,
lee2019,cho2017,eegnet,45,200,59.5,59.5,0.19,,,,62.0,62.0,0.24,,,,,,
lee2019,cho2017,eegnet,46,240,57.1,57.1,0.142,,,,71.2,71.2,0.425,,,,,,
lee2019,cho2017,eegnet,47,200,57.0,57.0,0.14,,,,63.0,63.0,0.26,,,,,,
lee2019,cho2017,eegnet,48,200,71.5,71.5,0.43,,,,86.5,86.5,0.73,,,,,,
lee2019,cho2017,eegnet,49,200,54.0,54.0,0.08,,,,61.5,61.5,0.23,,,,,,
lee2019,cho2017,eegnet,50,200,56.0,56.0,0.12,,,,59.5,59.5,0.19,,,,,,
lee2019,cho2017,eegnet,51,200,55.5,55.5,0.11,,,,60.0,60.0,0.2,,,,,,
lee2019,cho2017,eegnet,52,200,63.5,63.5,0.27,,,,70.5,70.5,0.41,,,,,,
